ticker|companyName|securityTitle|transactionDate|boughtSold|exercisePrice|exerciseShares|expirationDate|transactionValue|rptOwnerName|owner|linkToTxt|linkToFilingDetails|buysAndSells|onlyBought
OEG|Orbital Energy Group, Inc.|Common Stock|2020-09-04|A|0.486|25000.0||12150.0|CLOUGH WILLIAM J|Director|https://www.sec.gov/Archives/edgar/data/1108967/000143774920019454/0001437749-20-019454.txt|https://www.sec.gov/Archives/edgar/data/1108967/000143774920019454/xslF345X03/rdgdoc.xml|A|True
MTDR|Matador Resources Co|Common Stock|2020-09-04|A|9.4|1100.0||10340.0|Ehrman Monika U|Director|https://www.sec.gov/Archives/edgar/data/1520006/000152000620000203/0001520006-20-000203.txt|https://www.sec.gov/Archives/edgar/data/1520006/000152000620000203/xslF345X03/wf-form4_159965461506597.xml|A|True
LIVX|LiveXLive Media, Inc.|Common Stock, $0.001 par value|2020-09-04|A|2.3362|2100.0||4906.0199999999995|ELLIN ROBERT S|Director|https://www.sec.gov/Archives/edgar/data/1491419/000121390020025730/0001213900-20-025730.txt|https://www.sec.gov/Archives/edgar/data/1071292/000121390020025730/xslF345X03/ownership.xml|A|True
LIVX|LiveXLive Media, Inc.|Common Stock, $0.001 par value|2020-09-08|A|2.4766|6300.0||15602.58|ELLIN ROBERT S|Director|https://www.sec.gov/Archives/edgar/data/1491419/000121390020025730/0001213900-20-025730.txt|https://www.sec.gov/Archives/edgar/data/1071292/000121390020025730/xslF345X03/ownership.xml|A|True
SPWH|SPORTSMAN'S WAREHOUSE HOLDINGS, INC.|Common Stock|2020-09-04|A|14.55|1500.0||21825.0|JULIAN ROBERT K.|Officer|https://www.sec.gov/Archives/edgar/data/1132105/000117911020009639/0001179110-20-009639.txt|https://www.sec.gov/Archives/edgar/data/1132105/000117911020009639/xslF345X03/edgar.xml|A|True
CRMD|CorMedix Inc.|Common Stock|2020-09-04|A|4.0|3500.0||14000.0|Lefkowitz Steven W|Director|https://www.sec.gov/Archives/edgar/data/1410098/000121390020025735/0001213900-20-025735.txt|https://www.sec.gov/Archives/edgar/data/1313149/000121390020025735/xslF345X03/doc4.xml|AA|True
CRMD|CorMedix Inc.|Common Stock|2020-09-04|A|3.98|2215.0||8815.7|Lefkowitz Steven W|Director|https://www.sec.gov/Archives/edgar/data/1410098/000121390020025735/0001213900-20-025735.txt|https://www.sec.gov/Archives/edgar/data/1313149/000121390020025735/xslF345X03/doc4.xml|AA|True
SNMP|Sanchez Midstream Partners LP|Common Units|2020-09-07|A||4650439.0|||Stonepeak Catarina Holdings LLC|10% Owner|https://www.sec.gov/Archives/edgar/data/1362705/000090514820001005/0000905148-20-001005.txt|https://www.sec.gov/Archives/edgar/data/1362705/000090514820001005/xslF345X03/form4.xml|A|True
SYRS|Syros Pharmaceuticals, Inc.|Stock Option (right to buy)|2020-09-08|A|0.0|35000.0|2030-09-07|0.0|Eckhardt Sue Gail|Director|https://www.sec.gov/Archives/edgar/data/1556263/000120919120049803/0001209191-20-049803.txt|https://www.sec.gov/Archives/edgar/data/1556263/000120919120049803/xslF345X03/doc4.xml|A|True
CLNH|Clinigence Holdings, Inc.|Common Stock|2020-08-12|A|20000.0|31746.0||634920000.0|Hosseinion Warren|Director|https://www.sec.gov/Archives/edgar/data/1479681/000148618920000011/0001486189-20-000011.txt|https://www.sec.gov/Archives/edgar/data/1438327/000148618920000011/xslF345X03/primary_doc.xml|AAAAA|True
CLNH|Clinigence Holdings, Inc.|Common Stock|2020-08-12|A|20000.0|31746.0||634920000.0|Waters John J|Director|https://www.sec.gov/Archives/edgar/data/1479681/000148618920000012/0001486189-20-000012.txt|https://www.sec.gov/Archives/edgar/data/1296807/000148618920000012/xslF345X03/primary_doc.xml|AAAAA|True
CLNH|Clinigence Holdings, Inc.|Common Stock|2020-08-12|A|20000.0|31746.0||634920000.0|Breslin Terence Martin|Director|https://www.sec.gov/Archives/edgar/data/1479681/000148618920000013/0001486189-20-000013.txt|https://www.sec.gov/Archives/edgar/data/1479681/000148618920000013/xslF345X03/primary_doc.xml|AAAAA|True
CLNH|Clinigence Holdings, Inc.|Common Stock|2020-08-12|A|20000.0|31746.0||634920000.0|Creem Mitchell|Director|https://www.sec.gov/Archives/edgar/data/1479681/000148618920000014/0001486189-20-000014.txt|https://www.sec.gov/Archives/edgar/data/1479681/000148618920000014/xslF345X03/primary_doc.xml|AAAAA|True
CLNH|Clinigence Holdings, Inc.|Common Stock|2020-08-12|A|20000.0|31746.0||634920000.0|Meiri David|Director|https://www.sec.gov/Archives/edgar/data/1479681/000148618920000015/0001486189-20-000015.txt|https://www.sec.gov/Archives/edgar/data/1479681/000148618920000015/xslF345X03/primary_doc.xml|AAAAA|True
EYPT|EyePoint Pharmaceuticals, Inc.|Common Stock|2020-09-04|A|0.48|10000.0||4800.0|Elston George|Officer|https://www.sec.gov/Archives/edgar/data/1314102/000156218020005930/0001562180-20-005930.txt|https://www.sec.gov/Archives/edgar/data/1314102/000156218020005930/xslF345X03/primarydocument.xml|A|True
CET|CENTRAL SECURITIES CORP|Common Stock|2020-06-29|A|28.37|164.0||4652.68|Hill John C|Officer|https://www.sec.gov/Archives/edgar/data/18748/000166479920000006/0001664799-20-000006.txt|https://www.sec.gov/Archives/edgar/data/18748/000166479920000006/xslF345X03/primary_doc.xml|AA|True
CET|CENTRAL SECURITIES CORP|Common Stock|2020-06-29|A|28.37|1.0||28.37|Hill John C|Officer|https://www.sec.gov/Archives/edgar/data/18748/000166479920000006/0001664799-20-000006.txt|https://www.sec.gov/Archives/edgar/data/18748/000166479920000006/xslF345X03/primary_doc.xml|AA|True
CET|CENTRAL SECURITIES CORP|Common Stock|2020-09-04|A|29.18|400.0||11672.0|Hill John C|Officer|https://www.sec.gov/Archives/edgar/data/18748/000166479920000006/0001664799-20-000006.txt|https://www.sec.gov/Archives/edgar/data/18748/000166479920000006/xslF345X03/primary_doc.xml|A|True
CET|CENTRAL SECURITIES CORP|Common Stock|2020-09-08|A|28.82|400.0||11528.0|Hill John C|Officer|https://www.sec.gov/Archives/edgar/data/18748/000166479920000006/0001664799-20-000006.txt|https://www.sec.gov/Archives/edgar/data/18748/000166479920000006/xslF345X03/primary_doc.xml|A|True
CLNH|Clinigence Holdings, Inc.|Common Stock|2020-06-30|A|65000.0|44828.0||2913820000.0|Schimmel Lawrence|Officer|https://www.sec.gov/Archives/edgar/data/1479681/000148618920000016/0001486189-20-000016.txt|https://www.sec.gov/Archives/edgar/data/1479681/000148618920000016/xslF345X03/primary_doc.xml|A|True
CRDA CRDB|CRAWFORD & CO|Class B Common Stock|2020-09-04|A|7.25|8757.0||63488.25|CRAWFORD JESSE C|Director|https://www.sec.gov/Archives/edgar/data/25475/000106299320004404/0001062993-20-004404.txt|https://www.sec.gov/Archives/edgar/data/25475/000106299320004404/xslF345X03/form4.xml|A|True
CRDA CRDB|CRAWFORD & CO|Class B Common Stock|2020-09-08|A|7.09|95.0||673.55|CRAWFORD JESSE C|Director|https://www.sec.gov/Archives/edgar/data/25475/000106299320004404/0001062993-20-004404.txt|https://www.sec.gov/Archives/edgar/data/25475/000106299320004404/xslF345X03/form4.xml|A|True
ANDR|ANDREA ELECTRONICS CORP|Common Stock|2020-08-26|A|0.03|21250.0||637.5|MIGLIOZZI JOSEPH J|Director|https://www.sec.gov/Archives/edgar/data/6494/000120677420002741/0001206774-20-002741.txt|https://www.sec.gov/Archives/edgar/data/6494/000120677420002741/xslF345X03/andrea35772912-form4.xml|A|True
ATLO|AMES NATIONAL CORP|Common Stock|2020-09-08|A|18.95|300.0||5685.0|LARSON JAMES R II|Director|https://www.sec.gov/Archives/edgar/data/1132651/000113265120000037/0001132651-20-000037.txt|https://www.sec.gov/Archives/edgar/data/1132651/000113265120000037/xslF345X03/primary_doc.xml|A|True
BDGE|BRIDGE BANCORP, INC.|Common|2020-09-04|A|20.675|4971.0||102775.425|Rubin Daniel|Director|https://www.sec.gov/Archives/edgar/data/846617/000156218020005931/0001562180-20-005931.txt|https://www.sec.gov/Archives/edgar/data/846617/000156218020005931/xslF345X03/primarydocument.xml|A|True
BDGE|BRIDGE BANCORP, INC.|Common|2020-09-08|A|20.0348|29.0||581.0092|Rubin Daniel|Director|https://www.sec.gov/Archives/edgar/data/846617/000156218020005931/0001562180-20-005931.txt|https://www.sec.gov/Archives/edgar/data/846617/000156218020005931/xslF345X03/primarydocument.xml|A|True
none|WILSON BANK HOLDING CO|Common Stock|2020-09-09|A|56.75|15.0||851.25|Oakley Clark|Officer|https://www.sec.gov/Archives/edgar/data/885275/000180011220000022/0001800112-20-000022.txt|https://www.sec.gov/Archives/edgar/data/885275/000180011220000022/xslF345X03/primary_doc.xml|AA|True
none|WILSON BANK HOLDING CO|Common Stock|2020-09-09|A|56.75|10.0||567.5|RICHERSON HERBERT ELMER|Director|https://www.sec.gov/Archives/edgar/data/885275/000180011220000023/0001800112-20-000023.txt|https://www.sec.gov/Archives/edgar/data/885275/000180011220000023/xslF345X03/primary_doc.xml|AA|True
NHLD|NATIONAL HOLDINGS CORP|Common Stock|2020-09-04|A|2.2|1830.0||4026.0000000000005|ASHER DANIEL|10% Owner|https://www.sec.gov/Archives/edgar/data/1023844/000125185920000010/0001251859-20-000010.txt|https://www.sec.gov/Archives/edgar/data/1023844/000125185920000010/xslF345X03/primary_doc.xml|A|True
HUM|HUMANA INC|Restricted Stock Units|2020-09-04|A|0.0|397.0||0.0|Bono Raquel C.|Director|https://www.sec.gov/Archives/edgar/data/49071/000004907120000123/0000049071-20-000123.txt|https://www.sec.gov/Archives/edgar/data/49071/000004907120000123/xslF345X03/edgar.xml|A|True
MKGI|Monaker Group, Inc.|Common Stock|2020-09-08|A|2.42|5000.0||12100.0|Orange Simon|Director|https://www.sec.gov/Archives/edgar/data/1372183/000158069520000339/0001580695-20-000339.txt|https://www.sec.gov/Archives/edgar/data/1372183/000158069520000339/xslF345X03/orange-form4_090820.xml|AAAAA|True
MKGI|Monaker Group, Inc.|Common Stock|2020-09-08|A|2.42|7500.0||18150.0|Monaco Donald P|Director|https://www.sec.gov/Archives/edgar/data/1372183/000158069520000341/0001580695-20-000341.txt|https://www.sec.gov/Archives/edgar/data/1372183/000158069520000341/xslF345X03/monaco-form4_090820.xml|AAAAA|True
MKGI|Monaker Group, Inc.|Common Stock|2020-09-08|A|2.42|6250.0||15125.0|LaVecchia Pat|Director|https://www.sec.gov/Archives/edgar/data/1372183/000158069520000342/0001580695-20-000342.txt|https://www.sec.gov/Archives/edgar/data/1359466/000158069520000342/xslF345X03/lavecchia-form4_090820.xml|AAAAA|True
MKGI|Monaker Group, Inc.|Common Stock|2020-09-08|A|2.42|17500.0||42350.0|Taepakdee Sirapop|Officer|https://www.sec.gov/Archives/edgar/data/1372183/000158069520000344/0001580695-20-000344.txt|https://www.sec.gov/Archives/edgar/data/1372183/000158069520000344/xslF345X03/taepakdee-form4_090820.xml|AAAAA|True
MKGI|Monaker Group, Inc.|Common Stock|2020-09-08|A|2.42|15000.0||36300.0|Sikora Timothy James|Officer|https://www.sec.gov/Archives/edgar/data/1372183/000158069520000347/0001580695-20-000347.txt|https://www.sec.gov/Archives/edgar/data/1372183/000158069520000347/xslF345X03/sikora-form4_090820.xml|AAAAA|True
NWFL|NORWOOD FINANCIAL CORP|Common Stock|2020-09-04|A|24.18|9.0||217.62|Nolan Alexandra K|Director|https://www.sec.gov/Archives/edgar/data/1013272/000089924320024614/0000899243-20-024614.txt|https://www.sec.gov/Archives/edgar/data/1013272/000089924320024614/xslF345X03/doc4.xml|A|True
ELA|Envela Corp|Common Stock|2020-09-04|A|3.18|1900.0||6042.0|Ruth James R|Director|https://www.sec.gov/Archives/edgar/data/701719/000165495420009929/0001654954-20-009929.txt|https://www.sec.gov/Archives/edgar/data/701719/000165495420009929/xslF345X03/section16.xml|AA|True
ELA|Envela Corp|Common Stock|2020-09-04|A|3.17|100.0||317.0|Ruth James R|Director|https://www.sec.gov/Archives/edgar/data/701719/000165495420009929/0001654954-20-009929.txt|https://www.sec.gov/Archives/edgar/data/701719/000165495420009929/xslF345X03/section16.xml|AA|True
RCG|RENN Fund, Inc.|Common Stock|2020-09-08|A|1.2651|75.0||94.8825|STAHL MURRAY|Director|https://www.sec.gov/Archives/edgar/data/919567/000120709720000054/0001207097-20-000054.txt|https://www.sec.gov/Archives/edgar/data/919567/000120709720000054/xslF345X03/primary_doc.xml|AAA|True
RCG|RENN Fund, Inc.|Common Stock|2020-09-08|A|1.265|300.0||379.49999999999994|STAHL MURRAY|Director|https://www.sec.gov/Archives/edgar/data/919567/000120709720000054/0001207097-20-000054.txt|https://www.sec.gov/Archives/edgar/data/919567/000120709720000054/xslF345X03/primary_doc.xml|AAA|True
RCG|RENN Fund, Inc.|Common Stock|2020-09-08|A|1.265|300.0||379.49999999999994|STAHL MURRAY|Director|https://www.sec.gov/Archives/edgar/data/919567/000120709720000054/0001207097-20-000054.txt|https://www.sec.gov/Archives/edgar/data/919567/000120709720000054/xslF345X03/primary_doc.xml|AAA|True
OVTZ|OCULUS VISIONTECH INC.|Warrants|2020-06-05|A|0.0|325000.0|2025-06-05|0.0|HELLIKER FABRICE|Director|https://www.sec.gov/Archives/edgar/data/1107280/000143774920019476/0001437749-20-019476.txt|https://www.sec.gov/Archives/edgar/data/1107280/000143774920019476/xslF345X03/rdgdoc.xml|AA|True
OVTZ|OCULUS VISIONTECH INC.|Common shares|2020-06-05|A|11.2|325000.0||3640000.0|HELLIKER FABRICE|Director|https://www.sec.gov/Archives/edgar/data/1107280/000143774920019476/0001437749-20-019476.txt|https://www.sec.gov/Archives/edgar/data/1107280/000143774920019476/xslF345X03/rdgdoc.xml|AA|True
OVTZ|OCULUS VISIONTECH INC.|Stock Options|2020-07-21|A|0.0|210000.0|2023-07-21|0.0|HELLIKER FABRICE|Director|https://www.sec.gov/Archives/edgar/data/1107280/000143774920019476/0001437749-20-019476.txt|https://www.sec.gov/Archives/edgar/data/1107280/000143774920019476/xslF345X03/rdgdoc.xml|A|True
NEWT|Newtek Business Services Corp.|Common stock|2020-09-09|A|19.234|1000.0||19234.0|SLOANE BARRY|Director|https://www.sec.gov/Archives/edgar/data/1587987/000120919120049818/0001209191-20-049818.txt|https://www.sec.gov/Archives/edgar/data/1124485/000120919120049818/xslF345X03/doc4.xml|A|True
